---------------------
Round 0
---------------------
Training Points - 4000
Test Accuracy - 87.74
Training
Epoch:2- training accuracy:0.1645- training loss:tensor(2.3126, device='cuda:0', grad_fn=<NllLossBackward0>)
Epoch:23- training accuracy:0.93875- training loss:tensor(0.1624, device='cuda:0', grad_fn=<NllLossBackward0>)
Epoch:24- training accuracy:0.94025- training loss:tensor(0.4284, device='cuda:0', grad_fn=<NllLossBackward0>)
Epoch:25- training accuracy:0.9440833333333334- training loss:tensor(0.2349, device='cuda:0', grad_fn=<NllLossBackward0>)
Epoch:26- training accuracy:0.946- training loss:tensor(0.0968, device='cuda:0', grad_fn=<NllLossBackward0>)
Epoch:27- training accuracy:0.9446666666666667- training loss:tensor(0.4067, device='cuda:0', grad_fn=<NllLossBackward0>)
Epoch:28- training accuracy:0.9491666666666667- training loss:tensor(0.2473, device='cuda:0', grad_fn=<NllLossBackward0>)
Epoch:29- training accuracy:0.9545833333333333- training loss:tensor(0.2806, device='cuda:0', grad_fn=<NllLossBackward0>)
Epoch:30- training accuracy:0.9539166666666666- training loss:tensor(0.0429, device='cuda:0', grad_fn=<NllLossBackward0>)
Epoch:31- training accuracy:0.9569166666666666- training loss:tensor(0.1952, device='cuda:0', grad_fn=<NllLossBackward0>)
Epoch:32- training accuracy:0.9560833333333333- training loss:tensor(0.0934, device='cuda:0', grad_fn=<NllLossBackward0>)
Epoch:33- training accuracy:0.962- training loss:tensor(0.1530, device='cuda:0', grad_fn=<NllLossBackward0>)
Epoch:34- training accuracy:0.9590833333333333- training loss:tensor(0.4263, device='cuda:0', grad_fn=<NllLossBackward0>)
Epoch:35- training accuracy:0.9643333333333334- training loss:tensor(0.2024, device='cuda:0', grad_fn=<NllLossBackward0>)
Epoch:36- training accuracy:0.9630833333333333- training loss:tensor(0.1671, device='cuda:0', grad_fn=<NllLossBackward0>)
Epoch:37- training accuracy:0.965- training loss:tensor(0.1113, device='cuda:0', grad_fn=<NllLossBackward0>)
Epoch:38- training accuracy:0.96575- training loss:tensor(0.1648, device='cuda:0', grad_fn=<NllLossBackward0>)
Epoch:39- training accuracy:0.9681666666666666- training loss:tensor(0.0079, device='cuda:0', grad_fn=<NllLossBackward0>)
Epoch:40- training accuracy:0.9695833333333334- training loss:tensor(0.1901, device='cuda:0', grad_fn=<NllLossBackward0>)
Epoch:41- training accuracy:0.97- training loss:tensor(0.0386, device='cuda:0', grad_fn=<NllLossBackward0>)
Epoch:42- training accuracy:0.96725- training loss:tensor(0.0463, device='cuda:0', grad_fn=<NllLossBackward0>)
Epoch:43- training accuracy:0.9720833333333333- training loss:tensor(0.0890, device='cuda:0', grad_fn=<NllLossBackward0>)
Epoch:44- training accuracy:0.97- training loss:tensor(0.3794, device='cuda:0', grad_fn=<NllLossBackward0>)
Epoch:45- training accuracy:0.9731666666666666- training loss:tensor(0.0239, device='cuda:0', grad_fn=<NllLossBackward0>)
Epoch:46- training accuracy:0.9748333333333333- training loss:tensor(0.0360, device='cuda:0', grad_fn=<NllLossBackward0>)
Epoch:47- training accuracy:0.9720833333333333- training loss:tensor(0.0957, device='cuda:0', grad_fn=<NllLossBackward0>)
Epoch:48- training accuracy:0.97775- training loss:tensor(0.1470, device='cuda:0', grad_fn=<NllLossBackward0>)
Epoch:49- training accuracy:0.9775833333333334- training loss:tensor(0.2232, device='cuda:0', grad_fn=<NllLossBackward0>)
Epoch:50- training accuracy:0.978- training loss:tensor(0.2552, device='cuda:0', grad_fn=<NllLossBackward0>)
Epoch:51- training accuracy:0.977- training loss:tensor(0.0204, device='cuda:0', grad_fn=<NllLossBackward0>)
Epoch:52- training accuracy:0.9820833333333333- training loss:tensor(0.0086, device='cuda:0', grad_fn=<NllLossBackward0>)
Epoch:53- training accuracy:0.9850833333333333- training loss:tensor(0.0955, device='cuda:0', grad_fn=<NllLossBackward0>)
Epoch:54- training accuracy:0.9808333333333333- training loss:tensor(0.0037, device='cuda:0', grad_fn=<NllLossBackward0>)
Epoch:55- training accuracy:0.9854166666666667- training loss:tensor(0.1429, device='cuda:0', grad_fn=<NllLossBackward0>)
Epoch:56- training accuracy:0.985- training loss:tensor(0.1073, device='cuda:0', grad_fn=<NllLossBackward0>)
Epoch:57- training accuracy:0.9845- training loss:tensor(0.1251, device='cuda:0', grad_fn=<NllLossBackward0>)
Epoch:58- training accuracy:0.9865833333333334- training loss:tensor(0.0508, device='cuda:0', grad_fn=<NllLossBackward0>)
Epoch:59- training accuracy:0.9845- training loss:tensor(0.0334, device='cuda:0', grad_fn=<NllLossBackward0>)
Epoch:60- training accuracy:0.9876666666666667- training loss:tensor(0.0064, device='cuda:0', grad_fn=<NllLossBackward0>)
Epoch:61- training accuracy:0.98925- training loss:tensor(0.0048, device='cuda:0', grad_fn=<NllLossBackward0>)
Epoch:62- training accuracy:0.9891666666666666- training loss:tensor(0.0066, device='cuda:0', grad_fn=<NllLossBackward0>)
Epoch:63- training accuracy:0.9865833333333334- training loss:tensor(0.0685, device='cuda:0', grad_fn=<NllLossBackward0>)
Epoch:64- training accuracy:0.98925- training loss:tensor(0.0293, device='cuda:0', grad_fn=<NllLossBackward0>)
Epoch:65- training accuracy:0.9919166666666667- training loss:tensor(0.0023, device='cuda:0', grad_fn=<NllLossBackward0>)
---------------------
Round 3
---------------------
Training Points - 16000
Test Accuracy - 92.92
Selection Time - 0.0013802051544189453
Trainining Time - 473.4565348625183
Training
Epoch:2- training accuracy:0.3418125- training loss:tensor(1.4788, device='cuda:0', grad_fn=<NllLossBackward0>)
Epoch:3- training accuracy:0.72775- training loss:tensor(0.6039, device='cuda:0', grad_fn=<NllLossBackward0>)
Epoch:4- training accuracy:0.8239375- training loss:tensor(0.4300, device='cuda:0', grad_fn=<NllLossBackward0>)
Epoch:5- training accuracy:0.8559375- training loss:tensor(0.6953, device='cuda:0', grad_fn=<NllLossBackward0>)
Epoch:6- training accuracy:0.8745- training loss:tensor(0.2394, device='cuda:0', grad_fn=<NllLossBackward0>)
Epoch:7- training accuracy:0.8810625- training loss:tensor(0.2876, device='cuda:0', grad_fn=<NllLossBackward0>)
Epoch:8- training accuracy:0.893625- training loss:tensor(0.4787, device='cuda:0', grad_fn=<NllLossBackward0>)
Epoch:9- training accuracy:0.89925- training loss:tensor(0.3465, device='cuda:0', grad_fn=<NllLossBackward0>)
Epoch:10- training accuracy:0.90375- training loss:tensor(0.4175, device='cuda:0', grad_fn=<NllLossBackward0>)
Epoch:11- training accuracy:0.910625- training loss:tensor(0.1625, device='cuda:0', grad_fn=<NllLossBackward0>)
Epoch:12- training accuracy:0.9178125- training loss:tensor(0.1951, device='cuda:0', grad_fn=<NllLossBackward0>)
Epoch:13- training accuracy:0.919625- training loss:tensor(0.4444, device='cuda:0', grad_fn=<NllLossBackward0>)
Epoch:14- training accuracy:0.923625- training loss:tensor(0.3815, device='cuda:0', grad_fn=<NllLossBackward0>)
Epoch:15- training accuracy:0.9230625- training loss:tensor(0.2528, device='cuda:0', grad_fn=<NllLossBackward0>)
Epoch:16- training accuracy:0.92925- training loss:tensor(0.2724, device='cuda:0', grad_fn=<NllLossBackward0>)
Epoch:17- training accuracy:0.9330625- training loss:tensor(0.1407, device='cuda:0', grad_fn=<NllLossBackward0>)
Epoch:18- training accuracy:0.9329375- training loss:tensor(0.0786, device='cuda:0', grad_fn=<NllLossBackward0>)
Epoch:19- training accuracy:0.9349375- training loss:tensor(0.1247, device='cuda:0', grad_fn=<NllLossBackward0>)
Epoch:20- training accuracy:0.9370625- training loss:tensor(0.1485, device='cuda:0', grad_fn=<NllLossBackward0>)
Epoch:21- training accuracy:0.9418125- training loss:tensor(0.2033, device='cuda:0', grad_fn=<NllLossBackward0>)
Epoch:22- training accuracy:0.94525- training loss:tensor(0.2187, device='cuda:0', grad_fn=<NllLossBackward0>)
Epoch:23- training accuracy:0.9480625- training loss:tensor(0.0717, device='cuda:0', grad_fn=<NllLossBackward0>)
Epoch:24- training accuracy:0.9485- training loss:tensor(0.3267, device='cuda:0', grad_fn=<NllLossBackward0>)
Epoch:25- training accuracy:0.948875- training loss:tensor(0.3813, device='cuda:0', grad_fn=<NllLossBackward0>)
Epoch:26- training accuracy:0.9528125- training loss:tensor(0.0843, device='cuda:0', grad_fn=<NllLossBackward0>)
Epoch:27- training accuracy:0.950625- training loss:tensor(0.0754, device='cuda:0', grad_fn=<NllLossBackward0>)
Epoch:28- training accuracy:0.9540625- training loss:tensor(0.0828, device='cuda:0', grad_fn=<NllLossBackward0>)
Epoch:29- training accuracy:0.9549375- training loss:tensor(0.1183, device='cuda:0', grad_fn=<NllLossBackward0>)
Epoch:30- training accuracy:0.9566875- training loss:tensor(0.1488, device='cuda:0', grad_fn=<NllLossBackward0>)
Epoch:31- training accuracy:0.9595625- training loss:tensor(0.4101, device='cuda:0', grad_fn=<NllLossBackward0>)
Epoch:32- training accuracy:0.95875- training loss:tensor(0.4092, device='cuda:0', grad_fn=<NllLossBackward0>)
Epoch:33- training accuracy:0.9595625- training loss:tensor(0.1433, device='cuda:0', grad_fn=<NllLossBackward0>)
Epoch:34- training accuracy:0.963125- training loss:tensor(0.0358, device='cuda:0', grad_fn=<NllLossBackward0>)
Epoch:35- training accuracy:0.9629375- training loss:tensor(0.1324, device='cuda:0', grad_fn=<NllLossBackward0>)
Epoch:36- training accuracy:0.9668125- training loss:tensor(0.1134, device='cuda:0', grad_fn=<NllLossBackward0>)
Epoch:37- training accuracy:0.9644375- training loss:tensor(0.1069, device='cuda:0', grad_fn=<NllLossBackward0>)
Epoch:38- training accuracy:0.966625- training loss:tensor(0.1896, device='cuda:0', grad_fn=<NllLossBackward0>)
Epoch:39- training accuracy:0.969125- training loss:tensor(0.0187, device='cuda:0', grad_fn=<NllLossBackward0>)
Epoch:40- training accuracy:0.9699375- training loss:tensor(0.1634, device='cuda:0', grad_fn=<NllLossBackward0>)
Epoch:41- training accuracy:0.9711875- training loss:tensor(0.0319, device='cuda:0', grad_fn=<NllLossBackward0>)
Epoch:42- training accuracy:0.97275- training loss:tensor(0.1345, device='cuda:0', grad_fn=<NllLossBackward0>)
Epoch:43- training accuracy:0.973- training loss:tensor(0.0877, device='cuda:0', grad_fn=<NllLossBackward0>)
Epoch:44- training accuracy:0.9719375- training loss:tensor(0.2040, device='cuda:0', grad_fn=<NllLossBackward0>)
Epoch:45- training accuracy:0.977- training loss:tensor(0.1575, device='cuda:0', grad_fn=<NllLossBackward0>)
Epoch:46- training accuracy:0.973- training loss:tensor(0.1370, device='cuda:0', grad_fn=<NllLossBackward0>)
Epoch:47- training accuracy:0.9768125- training loss:tensor(0.2688, device='cuda:0', grad_fn=<NllLossBackward0>)
Epoch:48- training accuracy:0.9748125- training loss:tensor(0.1630, device='cuda:0', grad_fn=<NllLossBackward0>)
Epoch:49- training accuracy:0.97875- training loss:tensor(0.0549, device='cuda:0', grad_fn=<NllLossBackward0>)
Epoch:50- training accuracy:0.9779375- training loss:tensor(0.0429, device='cuda:0', grad_fn=<NllLossBackward0>)
Epoch:51- training accuracy:0.9805625- training loss:tensor(0.0719, device='cuda:0', grad_fn=<NllLossBackward0>)
Epoch:52- training accuracy:0.9805- training loss:tensor(0.1061, device='cuda:0', grad_fn=<NllLossBackward0>)
Epoch:53- training accuracy:0.97875- training loss:tensor(0.0857, device='cuda:0', grad_fn=<NllLossBackward0>)
Epoch:54- training accuracy:0.9841875- training loss:tensor(0.0268, device='cuda:0', grad_fn=<NllLossBackward0>)
Epoch:55- training accuracy:0.9846875- training loss:tensor(0.0782, device='cuda:0', grad_fn=<NllLossBackward0>)
Epoch:56- training accuracy:0.9844375- training loss:tensor(0.0318, device='cuda:0', grad_fn=<NllLossBackward0>)
Epoch:57- training accuracy:0.983375- training loss:tensor(0.0837, device='cuda:0', grad_fn=<NllLossBackward0>)
Epoch:58- training accuracy:0.9800625- training loss:tensor(0.0212, device='cuda:0', grad_fn=<NllLossBackward0>)
Epoch:59- training accuracy:0.9843125- training loss:tensor(0.0801, device='cuda:0', grad_fn=<NllLossBackward0>)
Epoch:60- training accuracy:0.982875- training loss:tensor(0.0802, device='cuda:0', grad_fn=<NllLossBackward0>)
Epoch:61- training accuracy:0.9870625- training loss:tensor(0.1845, device='cuda:0', grad_fn=<NllLossBackward0>)
Epoch:62- training accuracy:0.988375- training loss:tensor(0.0446, device='cuda:0', grad_fn=<NllLossBackward0>)
Epoch:63- training accuracy:0.98925- training loss:tensor(0.0164, device='cuda:0', grad_fn=<NllLossBackward0>)
Epoch:64- training accuracy:0.9928125- training loss:tensor(0.0057, device='cuda:0', grad_fn=<NllLossBackward0>)
---------------------
Round 4
---------------------
Training Points - 20000
Test Accuracy - 92.29
Selection Time - 0.001383066177368164
Trainining Time - 621.684244632721
Training
Epoch:2- training accuracy:0.398- training loss:tensor(1.1661, device='cuda:0', grad_fn=<NllLossBackward0>)
Epoch:3- training accuracy:0.77465- training loss:tensor(0.3302, device='cuda:0', grad_fn=<NllLossBackward0>)
Epoch:4- training accuracy:0.8408- training loss:tensor(0.2197, device='cuda:0', grad_fn=<NllLossBackward0>)
Epoch:5- training accuracy:0.8647- training loss:tensor(0.3019, device='cuda:0', grad_fn=<NllLossBackward0>)
Epoch:6- training accuracy:0.8829- training loss:tensor(0.6661, device='cuda:0', grad_fn=<NllLossBackward0>)
Epoch:7- training accuracy:0.8961- training loss:tensor(0.1877, device='cuda:0', grad_fn=<NllLossBackward0>)
Epoch:8- training accuracy:0.90065- training loss:tensor(0.4081, device='cuda:0', grad_fn=<NllLossBackward0>)
Epoch:9- training accuracy:0.90885- training loss:tensor(0.2839, device='cuda:0', grad_fn=<NllLossBackward0>)
Epoch:10- training accuracy:0.9136- training loss:tensor(0.5061, device='cuda:0', grad_fn=<NllLossBackward0>)
Epoch:11- training accuracy:0.9139- training loss:tensor(0.2774, device='cuda:0', grad_fn=<NllLossBackward0>)
Epoch:12- training accuracy:0.9211- training loss:tensor(0.2817, device='cuda:0', grad_fn=<NllLossBackward0>)
Epoch:13- training accuracy:0.92405- training loss:tensor(0.6039, device='cuda:0', grad_fn=<NllLossBackward0>)
Epoch:14- training accuracy:0.9284- training loss:tensor(0.2363, device='cuda:0', grad_fn=<NllLossBackward0>)
Epoch:15- training accuracy:0.93035- training loss:tensor(0.1023, device='cuda:0', grad_fn=<NllLossBackward0>)
Epoch:16- training accuracy:0.933- training loss:tensor(0.2315, device='cuda:0', grad_fn=<NllLossBackward0>)
Epoch:17- training accuracy:0.93585- training loss:tensor(0.2825, device='cuda:0', grad_fn=<NllLossBackward0>)
Epoch:18- training accuracy:0.9388- training loss:tensor(0.1462, device='cuda:0', grad_fn=<NllLossBackward0>)
Epoch:19- training accuracy:0.9389- training loss:tensor(0.3483, device='cuda:0', grad_fn=<NllLossBackward0>)
Epoch:20- training accuracy:0.9401- training loss:tensor(0.0545, device='cuda:0', grad_fn=<NllLossBackward0>)
Epoch:21- training accuracy:0.94215- training loss:tensor(0.1333, device='cuda:0', grad_fn=<NllLossBackward0>)
Epoch:22- training accuracy:0.94445- training loss:tensor(0.2013, device='cuda:0', grad_fn=<NllLossBackward0>)
Epoch:23- training accuracy:0.94605- training loss:tensor(0.0483, device='cuda:0', grad_fn=<NllLossBackward0>)
Epoch:24- training accuracy:0.9506- training loss:tensor(0.0260, device='cuda:0', grad_fn=<NllLossBackward0>)
Epoch:25- training accuracy:0.9523- training loss:tensor(0.0424, device='cuda:0', grad_fn=<NllLossBackward0>)
Epoch:26- training accuracy:0.95355- training loss:tensor(0.0546, device='cuda:0', grad_fn=<NllLossBackward0>)
Epoch:27- training accuracy:0.955- training loss:tensor(0.0166, device='cuda:0', grad_fn=<NllLossBackward0>)
Epoch:28- training accuracy:0.9569- training loss:tensor(0.1287, device='cuda:0', grad_fn=<NllLossBackward0>)
Epoch:29- training accuracy:0.9558- training loss:tensor(0.0711, device='cuda:0', grad_fn=<NllLossBackward0>)
Epoch:30- training accuracy:0.95615- training loss:tensor(0.0577, device='cuda:0', grad_fn=<NllLossBackward0>)
Epoch:31- training accuracy:0.95685- training loss:tensor(0.4689, device='cuda:0', grad_fn=<NllLossBackward0>)
Epoch:32- training accuracy:0.95915- training loss:tensor(0.1033, device='cuda:0', grad_fn=<NllLossBackward0>)
Epoch:33- training accuracy:0.9598- training loss:tensor(0.1124, device='cuda:0', grad_fn=<NllLossBackward0>)
Epoch:34- training accuracy:0.9613- training loss:tensor(0.0758, device='cuda:0', grad_fn=<NllLossBackward0>)
Epoch:35- training accuracy:0.9637- training loss:tensor(0.0465, device='cuda:0', grad_fn=<NllLossBackward0>)
Epoch:36- training accuracy:0.9636- training loss:tensor(0.0634, device='cuda:0', grad_fn=<NllLossBackward0>)
Epoch:37- training accuracy:0.9651- training loss:tensor(0.0418, device='cuda:0', grad_fn=<NllLossBackward0>)
Epoch:38- training accuracy:0.96685- training loss:tensor(0.0151, device='cuda:0', grad_fn=<NllLossBackward0>)
Epoch:39- training accuracy:0.9672- training loss:tensor(0.3576, device='cuda:0', grad_fn=<NllLossBackward0>)
Epoch:40- training accuracy:0.9686- training loss:tensor(0.1292, device='cuda:0', grad_fn=<NllLossBackward0>)
Epoch:41- training accuracy:0.9717- training loss:tensor(0.0509, device='cuda:0', grad_fn=<NllLossBackward0>)
Epoch:42- training accuracy:0.9696- training loss:tensor(0.0351, device='cuda:0', grad_fn=<NllLossBackward0>)
Epoch:43- training accuracy:0.9709- training loss:tensor(0.0386, device='cuda:0', grad_fn=<NllLossBackward0>)
Epoch:44- training accuracy:0.97455- training loss:tensor(0.0491, device='cuda:0', grad_fn=<NllLossBackward0>)
Epoch:45- training accuracy:0.97415- training loss:tensor(0.0643, device='cuda:0', grad_fn=<NllLossBackward0>)
Epoch:46- training accuracy:0.97245- training loss:tensor(0.0980, device='cuda:0', grad_fn=<NllLossBackward0>)
Epoch:47- training accuracy:0.9742- training loss:tensor(0.0222, device='cuda:0', grad_fn=<NllLossBackward0>)
Epoch:48- training accuracy:0.9754- training loss:tensor(0.2288, device='cuda:0', grad_fn=<NllLossBackward0>)
